Datetime,Open,High,Low,Close,Volume,OpenInterest
2020-01-08T11:15:00+0530,11964.65,11972.45,11951.25,11959.55,0,0
2020-01-08T12:15:00+0530,11959.45,12011.5,11954.5,11991.3,0,0
2020-01-08T13:15:00+0530,11991.2,12029.75,11981.05,12007.55,0,0
2020-01-08T14:15:00+0530,12007.35,12036.15,11990.4,12023.5,0,0
2020-01-08T15:15:00+0530,12023.75,12031.95,12019.8,12021.6,0,0
2020-01-09T09:15:00+0530,12153.15,12175.8,12136.5,12156.35,0,0
2020-01-09T10:15:00+0530,12157.2,12187.15,12157.1,12177.8,0,0
2020-01-09T11:15:00+0530,12177.4,12192.5,12170.95,12189.9,0,0
2020-01-09T12:15:00+0530,12189.95,12208.25,12181.05,12207.1,0,0
2020-01-09T13:15:00+0530,12206.55,12217.8,12185.75,12195.05,0,0
2020-01-09T14:15:00+0530,12195.1,12224.0,12189.8,12217.8,0,0
2020-01-09T15:15:00+0530,12218.55,12219.7,12211.6,12214.45,0,0
2020-01-10T09:15:00+0530,12271.0,12271.0,12231.05,12266.65,0,0
2020-01-10T10:15:00+0530,12267.15,12287.15,12264.5,12286.15,0,0
2020-01-10T11:15:00+0530,12285.1,12311.05,12285.1,12300.1,0,0
2020-01-10T12:15:00+0530,12299.85,12309.3,12278.5,12287.7,0,0
2020-01-10T13:15:00+0530,12287.35,12292.5,12230.4,12237.65,0,0
2020-01-10T14:15:00+0530,12237.55,12264.85,12213.6,12258.85,0,0
2020-01-10T15:15:00+0530,12258.9,12259.45,12252.5,12256.5,0,0
2020-01-13T09:15:00+0530,12296.7,12337.4,12287.0,12317.9,0,0
2020-01-13T10:15:00+0530,12317.95,12334.95,12316.6,12330.65,0,0
2020-01-13T11:15:00+0530,12330.4,12335.75,12318.2,12328.15,0,0
2020-01-13T12:15:00+0530,12327.7,12335.55,12308.4,12310.5,0,0
2020-01-13T13:15:00+0530,12310.5,12321.2,12296.0,12300.9,0,0
2020-01-13T14:15:00+0530,12300.9,12336.15,12296.95,12330.7,0,0
2020-01-13T15:15:00+0530,12331.0,12336.1,12326.25,12329.6,0,0
2020-01-14T09:15:00+0530,12333.1,12348.6,12309.35,12336.75,0,0
2020-01-14T10:15:00+0530,12336.6,12346.3,12319.4,12333.85,0,0
2020-01-14T11:15:00+0530,12334.25,12346.6,12326.0,12345.4,0,0
2020-01-14T12:15:00+0530,12345.7,12348.75,12331.7,12338.2,0,0
2020-01-14T13:15:00+0530,12338.2,12339.75,12322.4,12327.85,0,0
2020-01-14T14:15:00+0530,12328.45,12373.65,12325.35,12361.55,0,0
2020-01-14T15:15:00+0530,12361.55,12364.5,12356.2,12360.05,0,0
2020-01-15T09:15:00+0530,12349.4,12349.7,12290.4,12292.65,0,0
2020-01-15T10:15:00+0530,12292.8,12307.75,12291.35,12303.9,0,0
2020-01-15T11:15:00+0530,12303.65,12311.6,12291.4,12292.3,0,0
2020-01-15T12:15:00+0530,12292.1,12303.05,12284.55,12298.95,0,0
2020-01-15T13:15:00+0530,12298.7,12306.5,12279.05,12294.6,0,0
2020-01-15T14:15:00+0530,12294.55,12349.1,12291.2,12348.65,0,0
2020-01-15T15:15:00+0530,12348.9,12355.0,12338.5,12340.35,0,0
2020-01-16T09:15:00+0530,12347.1,12389.0,12345.7,12371.4,0,0
2020-01-16T10:15:00+0530,12371.3,12373.05,12315.85,12321.4,0,0
2020-01-16T11:15:00+0530,12322.1,12339.2,12319.65,12330.65,0,0
2020-01-16T12:15:00+0530,12331.3,12356.45,12321.65,12354.55,0,0
2020-01-16T13:15:00+0530,12354.35,12368.05,12345.3,12364.4,0,0
2020-01-16T14:15:00+0530,12364.4,12367.7,12344.35,12360.2,0,0
2020-01-16T15:15:00+0530,12360.85,12361.8,12350.25,12354.05,0,0
2020-01-17T09:15:00+0530,12328.4,12382.05,12322.25,12377.65,0,0
2020-01-17T10:15:00+0530,12377.85,12385.25,12362.5,12368.35,0,0
2020-01-17T11:15:00+0530,12368.6,12369.0,12336.6,12345.4,0,0
2020-01-17T12:15:00+0530,12345.95,12367.35,12341.7,12364.25,0,0
2020-01-17T13:15:00+0530,12363.95,12365.65,12355.25,12361.6,0,0
2020-01-17T14:15:00+0530,12361.9,12370.35,12345.75,12350.9,0,0
2020-01-17T15:15:00+0530,12350.7,12355.65,12344.65,12346.1,0,0
2020-01-20T09:15:00+0530,12430.5,12430.5,12302.95,12311.0,0,0
2020-01-20T10:15:00+0530,12311.05,12320.65,12277.55,12290.35,0,0
2020-01-20T11:15:00+0530,12290.05,12301.1,12285.35,12295.6,0,0
2020-01-20T12:15:00+0530,12295.5,12299.05,12246.75,12246.75,0,0
2020-01-20T13:15:00+0530,12247.8,12280.75,12246.1,12257.85,0,0
2020-01-20T14:15:00+0530,12257.3,12257.65,12217.25,12223.65,0,0
2020-01-20T15:15:00+0530,12223.25,12233.25,12218.0,12230.75,0,0
2020-01-21T09:15:00+0530,12195.3,12230.05,12162.95,12205.5,0,0
2020-01-21T10:15:00+0530,12205.6,12205.6,12168.2,12189.1,0,0
2020-01-21T11:15:00+0530,12189.25,12210.0,12176.05,12199.5,0,0
2020-01-21T12:15:00+0530,12199.05,12201.95,12180.55,12197.75,0,0
2020-01-21T13:15:00+0530,12198.9,12199.0,12176.1,12182.05,0,0
2020-01-21T14:15:00+0530,12182.0,12200.65,12162.55,12167.45,0,0
2020-01-21T15:15:00+0530,12167.75,12173.65,12162.75,12169.65,0,0
2020-01-22T09:15:00+0530,12218.35,12224.8,12171.15,12171.15,0,0
2020-01-22T10:15:00+0530,12171.2,12175.25,12125.9,12133.65,0,0
2020-01-22T11:15:00+0530,12133.05,12141.55,12119.4,12120.95,0,0
2020-01-22T12:15:00+0530,12119.95,12143.5,12119.95,12135.2,0,0
2020-01-22T13:15:00+0530,12135.9,12141.2,12096.3,12107.75,0,0
2020-01-22T14:15:00+0530,12108.75,12123.7,12088.8,12106.9,0,0
2020-01-22T15:15:00+0530,12107.2,12113.3,12097.3,12108.15,0,0
2020-01-23T09:15:00+0530,12123.75,12177.9,12095.65,12158.5,0,0
2020-01-23T10:15:00+0530,12158.85,12164.55,12114.65,12115.8,0,0
2020-01-23T11:15:00+0530,12116.55,12140.0,12109.6,12139.15,0,0
2020-01-23T12:15:00+0530,12139.65,12181.45,12139.65,12180.3,0,0
2020-01-23T13:15:00+0530,12180.05,12187.05,12161.8,12165.75,0,0
2020-01-23T14:15:00+0530,12166.0,12188.5,12160.55,12180.75,0,0
2020-01-23T15:15:00+0530,12181.45,12183.1,12172.5,12179.9,0,0
2020-01-23T09:15:00+0530,12123.75,12177.9,12095.65,12158.5,0,0
2020-01-23T10:15:00+0530,12158.85,12164.55,12114.65,12115.8,0,0
2020-01-23T11:15:00+0530,12116.55,12140.0,12109.6,12139.15,0,0
2020-01-23T12:15:00+0530,12139.65,12181.45,12139.65,12180.3,0,0
2020-01-23T13:15:00+0530,12180.05,12187.05,12161.8,12165.75,0,0
2020-01-23T14:15:00+0530,12166.0,12188.5,12160.55,12180.75,0,0
2020-01-23T15:15:00+0530,12181.45,12183.1,12172.5,12179.9,0,0
2020-01-24T09:15:00+0530,12174.55,12234.25,12150.15,12229.75,0,0
2020-01-24T10:15:00+0530,12229.6,12246.3,12225.2,12229.3,0,0
2020-01-24T11:15:00+0530,12229.35,12234.2,12216.1,12224.75,0,0
2020-01-24T12:15:00+0530,12224.4,12243.95,12216.8,12242.2,0,0
2020-01-24T13:15:00+0530,12243.05,12264.2,12238.45,12262.0,0,0
2020-01-24T14:15:00+0530,12262.9,12272.05,12243.4,12248.75,0,0
2020-01-24T15:15:00+0530,12247.6,12255.3,12244.45,12252.15,0,0
2020-01-27T09:15:00+0530,12197.1,12213.35,12155.6,12202.6,0,0
2020-01-27T10:15:00+0530,12202.45,12216.55,12188.45,12190.5,0,0
2020-01-27T11:15:00+0530,12191.15,12202.05,12184.05,12198.0,0,0
2020-01-27T12:15:00+0530,12197.65,12207.45,12176.95,12177.6,0,0
2020-01-27T13:15:00+0530,12177.55,12186.75,12162.2,12169.75,0,0
2020-01-27T14:15:00+0530,12170.1,12173.5,12121.15,12122.55,0,0
2020-01-27T15:15:00+0530,12122.9,12123.8,12107.05,12109.9,0,0
2020-01-28T09:15:00+0530,12148.1,12162.85,12095.65,12122.55,0,0
2020-01-28T10:15:00+0530,12121.3,12129.1,12098.35,12108.8,0,0
2020-01-28T11:15:00+0530,12108.75,12138.0,12108.75,12136.35,0,0
2020-01-28T12:15:00+0530,12136.15,12142.5,12111.0,12136.75,0,0
2020-01-28T13:15:00+0530,12137.0,12139.85,12072.75,12076.4,0,0
2020-01-28T14:15:00+0530,12075.8,12078.95,12025.8,12066.6,0,0
2020-01-28T15:15:00+0530,12067.35,12069.6,12057.35,12061.95,0,0
2020-01-29T09:15:00+0530,12114.9,12155.4,12110.95,12137.65,0,0
2020-01-29T10:15:00+0530,12137.5,12161.15,12119.55,12151.35,0,0
2020-01-29T11:15:00+0530,12151.3,12160.95,12138.9,12153.8,0,0
2020-01-29T12:15:00+0530,12153.35,12158.2,12133.35,12148.55,0,0
2020-01-29T13:15:00+0530,12148.5,12169.4,12104.0,12151.6,0,0
2020-01-29T14:15:00+0530,12151.65,12165.25,12111.75,12133.95,0,0
2020-01-29T15:15:00+0530,12133.95,12138.55,12127.9,12132.0,0,0
2020-01-30T09:15:00+0530,12147.75,12148.7,12057.1,12065.65,0,0
2020-01-30T10:15:00+0530,12065.6,12071.9,12039.55,12054.1,0,0
2020-01-30T11:15:00+0530,12054.05,12068.8,12045.35,12051.65,0,0
2020-01-30T12:15:00+0530,12051.25,12056.6,12020.7,12032.0,0,0
2020-01-30T13:15:00+0530,12031.7,12046.8,12011.0,12012.65,0,0
2020-01-30T14:15:00+0530,12012.7,12062.8,12012.6,12035.85,0,0
2020-01-30T15:15:00+0530,12035.65,12036.95,12017.15,12023.8,0,0
2020-01-31T09:15:00+0530,12100.4,12100.55,12028.2,12042.35,0,0
2020-01-31T10:15:00+0530,12042.75,12048.5,11986.6,11997.05,0,0
2020-01-31T11:15:00+0530,11996.4,12000.05,11961.85,11969.6,0,0
2020-01-31T12:15:00+0530,11969.6,12013.8,11961.6,11993.9,0,0
2020-01-31T13:15:00+0530,11993.9,12040.15,11993.9,12040.15,0,0
2020-01-31T14:15:00+0530,12040.2,12052.45,11946.15,11958.0,0,0
2020-01-31T15:15:00+0530,11958.4,11969.4,11949.05,11966.45,0,0
2020-02-01T09:15:00+0530,11939.0,11983.35,11881.75,11975.35,0,0
2020-02-01T10:15:00+0530,11975.45,12016.65,11966.65,12006.75,0,0
2020-02-01T11:15:00+0530,12007.3,12008.75,11921.4,11923.55,0,0
2020-02-01T12:15:00+0530,11923.2,11971.8,11864.65,11909.55,0,0
2020-02-01T13:15:00+0530,11909.1,11912.0,11717.75,11834.2,0,0
2020-02-01T14:15:00+0530,11832.3,11836.15,11653.85,11660.45,0,0
2020-02-01T15:15:00+0530,11660.2,11669.05,11633.75,11643.65,0,0
2020-02-03T09:15:00+0530,11627.45,11720.95,11615.75,11709.6,0,0
2020-02-03T10:15:00+0530,11709.5,11749.85,11707.2,11730.9,0,0
2020-02-03T11:15:00+0530,11730.45,11730.45,11649.7,11682.0,0,0
2020-02-03T12:15:00+0530,11681.55,11728.15,11667.0,11700.7,0,0
2020-02-03T13:15:00+0530,11700.75,11712.35,11664.85,11682.75,0,0
2020-02-03T14:15:00+0530,11682.85,11744.65,11670.75,11695.7,0,0
2020-02-03T15:15:00+0530,11695.95,11724.95,11693.65,11724.6,0,0
2020-02-04T09:15:00+0530,11786.25,11856.6,11786.25,11852.95,0,0
2020-02-04T10:15:00+0530,11853.35,11925.7,11853.35,11909.7,0,0
2020-02-04T11:15:00+0530,11909.7,11952.75,11909.4,11944.65,0,0
2020-02-04T12:15:00+0530,11945.2,11953.7,11917.6,11944.05,0,0
2020-02-04T13:15:00+0530,11943.4,11976.5,11941.1,11954.85,0,0
2020-02-04T14:15:00+0530,11954.85,11985.6,11951.25,11976.85,0,0
2020-02-04T15:15:00+0530,11976.6,11982.85,11974.05,11981.3,0,0
2020-02-05T09:15:00+0530,12005.85,12038.75,11954.05,12038.25,0,0
2020-02-05T10:15:00+0530,12037.9,12049.3,12023.7,12032.25,0,0
2020-02-05T11:15:00+0530,12032.7,12039.2,11979.9,11993.15,0,0
2020-02-05T12:15:00+0530,11993.0,12027.35,11989.25,12014.45,0,0
2020-02-05T13:15:00+0530,12014.65,12066.9,12009.6,12058.85,0,0
2020-02-05T14:15:00+0530,12058.35,12097.7,12058.35,12087.3,0,0
2020-02-05T15:15:00+0530,12087.4,12097.55,12082.65,12091.95,0,0
2020-02-06T09:15:00+0530,12120.0,12150.85,12111.6,12113.35,0,0
2020-02-06T10:15:00+0530,12113.55,12122.8,12085.0,12085.65,0,0
2020-02-06T11:15:00+0530,12085.1,12154.85,12085.1,12131.0,0,0
2020-02-06T12:15:00+0530,12131.0,12158.7,12129.75,12141.0,0,0
2020-02-06T13:15:00+0530,12141.0,12160.45,12102.65,12126.45,0,0
2020-02-06T14:15:00+0530,12126.5,12147.95,12118.75,12136.4,0,0
2020-02-06T15:15:00+0530,12136.55,12140.35,12128.5,12133.25,0,0
2020-02-07T09:15:00+0530,12151.15,12151.15,12103.1,12116.7,0,0
2020-02-07T10:15:00+0530,12116.85,12118.4,12096.05,12103.35,0,0
2020-02-07T11:15:00+0530,12103.6,12106.85,12082.4,12083.1,0,0
2020-02-07T12:15:00+0530,12082.9,12117.8,12074.7,12100.45,0,0
2020-02-07T13:15:00+0530,12100.5,12104.3,12074.0,12090.65,0,0
2020-02-07T14:15:00+0530,12090.9,12113.25,12077.45,12100.45,0,0
2020-02-07T15:15:00+0530,12100.9,12101.4,12084.9,12086.6,0,0
2020-02-10T09:15:00+0530,12102.35,12102.4,12016.55,12023.9,0,0
2020-02-10T10:15:00+0530,12023.8,12024.1,11990.8,12014.65,0,0
2020-02-10T11:15:00+0530,12014.45,12036.75,12000.1,12033.7,0,0
2020-02-10T12:15:00+0530,12033.45,12041.05,12011.75,12012.3,0,0
2020-02-10T13:15:00+0530,12012.25,12026.05,12000.45,12010.7,0,0
2020-02-10T14:15:00+0530,12010.25,12039.4,12000.75,12038.7,0,0
2020-02-10T15:15:00+0530,12038.75,12043.2,12032.3,12035.3,0,0
2020-02-11T09:15:00+0530,12108.4,12172.0,12106.05,12157.85,0,0
2020-02-11T10:15:00+0530,12157.7,12158.7,12138.55,12139.3,0,0
2020-02-11T11:15:00+0530,12139.3,12146.25,12122.85,12124.15,0,0
2020-02-11T12:15:00+0530,12124.45,12142.4,12114.95,12139.5,0,0
2020-02-11T13:15:00+0530,12139.75,12150.9,12130.75,12131.7,0,0
2020-02-11T14:15:00+0530,12131.95,12139.0,12099.3,12114.5,0,0
2020-02-11T15:15:00+0530,12114.35,12115.85,12100.75,12110.45,0,0
2020-02-12T09:15:00+0530,12151.0,12222.1,12145.05,12222.1,0,0
2020-02-12T10:15:00+0530,12222.0,12231.55,12199.35,12209.45,0,0
2020-02-12T11:15:00+0530,12209.1,12217.55,12187.05,12198.0,0,0
2020-02-12T12:15:00+0530,12198.0,12206.7,12188.45,12198.35,0,0
2020-02-12T13:15:00+0530,12198.25,12219.55,12187.15,12209.0,0,0
2020-02-12T14:15:00+0530,12208.75,12219.0,12194.25,12194.65,0,0
2020-02-12T15:15:00+0530,12194.45,12204.1,12194.2,12203.9,0,0
2020-02-13T09:15:00+0530,12219.55,12219.65,12156.25,12166.9,0,0
2020-02-13T10:15:00+0530,12167.8,12170.4,12152.0,12162.45,0,0
2020-02-13T11:15:00+0530,12162.75,12165.0,12143.9,12147.2,0,0
2020-02-13T12:15:00+0530,12147.25,12161.5,12140.0,12157.45,0,0
2020-02-13T13:15:00+0530,12157.3,12157.4,12140.3,12148.3,0,0
2020-02-13T14:15:00+0530,12148.55,12176.3,12147.2,12174.75,0,0
2020-02-13T15:15:00+0530,12174.5,12180.9,12167.5,12168.95,0,0
2020-02-14T09:15:00+0530,12190.15,12246.5,12190.15,12199.6,0,0
2020-02-14T10:15:00+0530,12199.3,12211.55,12098.95,12121.95,0,0
2020-02-14T11:15:00+0530,12122.15,12183.35,12117.4,12160.4,0,0
2020-02-14T12:15:00+0530,12160.25,12165.5,12144.4,12152.75,0,0
2020-02-14T13:15:00+0530,12152.3,12153.2,12123.3,12144.75,0,0
2020-02-14T14:15:00+0530,12145.2,12145.6,12091.65,12114.35,0,0
2020-02-14T15:15:00+0530,12114.8,12118.5,12104.65,12113.35,0,0
2020-02-17T09:15:00+0530,12131.8,12159.35,12074.2,12103.3,0,0
2020-02-17T10:15:00+0530,12104.45,12113.1,12086.3,12096.15,0,0
2020-02-17T11:15:00+0530,12096.2,12111.0,12089.55,12093.45,0,0
2020-02-17T12:15:00+0530,12093.25,12095.5,12051.55,12059.35,0,0
2020-02-17T13:15:00+0530,12059.25,12073.2,12043.5,12048.4,0,0
2020-02-17T14:15:00+0530,12048.95,12068.8,12037.2,12042.75,0,0
2020-02-17T15:15:00+0530,12042.7,12051.85,12038.55,12050.15,0,0
2020-02-18T09:15:00+0530,12028.25,12028.9,11955.2,11971.45,0,0
2020-02-18T10:15:00+0530,11971.0,11971.65,11933.6,11934.95,0,0
2020-02-18T11:15:00+0530,11934.95,11940.85,11920.45,11924.75,0,0
2020-02-18T12:15:00+0530,11924.95,11941.8,11909.5,11929.6,0,0
2020-02-18T13:15:00+0530,11929.65,11940.05,11908.3,11932.8,0,0
2020-02-18T14:15:00+0530,11932.4,12000.9,11931.85,12000.9,0,0
2020-02-18T15:15:00+0530,12000.75,12012.95,11994.4,12008.05,0,0
2020-02-19T09:15:00+0530,12090.6,12118.8,12059.0,12071.35,0,0
2020-02-19T10:15:00+0530,12070.7,12082.8,12042.2,12067.6,0,0
2020-02-19T11:15:00+0530,12068.15,12093.55,12068.15,12092.85,0,0
2020-02-19T12:15:00+0530,12092.6,12125.5,12089.55,12116.35,0,0
2020-02-19T13:15:00+0530,12116.4,12118.95,12086.3,12099.5,0,0
2020-02-19T14:15:00+0530,12099.65,12128.45,12089.4,12123.0,0,0
2020-02-19T15:15:00+0530,12123.5,12134.25,12123.0,12130.95,0,0
2020-02-20T09:15:00+0530,12119.0,12131.65,12093.4,12113.65,0,0
2020-02-20T10:15:00+0530,12113.3,12134.7,12113.3,12128.15,0,0
2020-02-20T11:15:00+0530,12128.35,12151.2,12126.05,12139.75,0,0
2020-02-20T12:15:00+0530,12139.85,12148.75,12132.15,12137.9,0,0
2020-02-20T13:15:00+0530,12137.7,12138.45,12110.6,12117.8,0,0
2020-02-20T14:15:00+0530,12117.55,12127.7,12071.9,12084.6,0,0
2020-02-20T15:15:00+0530,12084.35,12091.35,12074.1,12083.1,0,0
2020-02-20T09:15:00+0530,12119.0,12131.65,12093.4,12113.65,0,0
2020-02-20T10:15:00+0530,12113.3,12134.7,12113.3,12128.15,0,0
2020-02-20T11:15:00+0530,12128.35,12151.2,12126.05,12139.75,0,0
2020-02-20T12:15:00+0530,12139.85,12148.75,12132.15,12137.9,0,0
2020-02-20T13:15:00+0530,12137.7,12138.45,12110.6,12117.8,0,0
2020-02-20T14:15:00+0530,12117.55,12127.7,12071.9,12084.6,0,0
2020-02-20T15:15:00+0530,12084.35,12091.35,12074.1,12083.1,0,0
2020-02-24T09:15:00+0530,12012.55,12012.55,11924.3,11956.0,0,0
2020-02-24T10:15:00+0530,11956.1,11963.8,11938.4,11953.2,0,0
2020-02-24T11:15:00+0530,11953.15,11980.7,11947.35,11964.8,0,0
2020-02-24T12:15:00+0530,11964.25,11976.85,11949.3,11953.55,0,0
2020-02-24T13:15:00+0530,11953.65,11957.5,11912.25,11917.15,0,0
2020-02-24T14:15:00+0530,11917.2,11920.75,11817.8,11831.3,0,0
2020-02-24T15:15:00+0530,11831.45,11838.45,11813.6,11835.85,0,0
2020-02-25T09:15:00+0530,11877.5,11882.9,11810.3,11847.2,0,0
2020-02-25T10:15:00+0530,11847.15,11862.95,11822.7,11841.4,0,0
2020-02-25T11:15:00+0530,11841.7,11864.25,11828.95,11856.25,0,0
2020-02-25T12:15:00+0530,11856.4,11872.2,11816.55,11817.8,0,0
2020-02-25T13:15:00+0530,11818.95,11844.6,11786.0,11793.15,0,0
2020-02-25T14:15:00+0530,11793.1,11835.1,11780.0,11801.15,0,0
2020-02-25T15:15:00+0530,11801.45,11816.1,11795.8,11814.35,0,0
2020-02-26T09:15:00+0530,11738.55,11743.1,11680.1,11714.0,0,0
2020-02-26T10:15:00+0530,11713.75,11726.3,11686.95,11696.9,0,0
2020-02-26T11:15:00+0530,11696.9,11721.05,11696.2,11714.85,0,0
2020-02-26T12:15:00+0530,11715.05,11740.5,11715.05,11733.75,0,0
2020-02-26T13:15:00+0530,11733.6,11782.6,11721.6,11721.6,0,0
2020-02-26T14:15:00+0530,11721.5,11731.8,11640.3,11688.15,0,0
2020-02-26T15:15:00+0530,11689.0,11693.3,11672.7,11677.35,0,0
2020-02-27T09:15:00+0530,11661.25,11661.25,11550.1,11558.7,0,0
2020-02-27T10:15:00+0530,11558.9,11571.6,11536.95,11562.8,0,0
2020-02-27T11:15:00+0530,11563.6,11582.85,11552.6,11563.05,0,0
2020-02-27T12:15:00+0530,11563.8,11615.5,11559.0,11603.85,0,0
2020-02-27T13:15:00+0530,11604.7,11626.35,11570.15,11586.15,0,0
2020-02-27T14:15:00+0530,11586.45,11642.55,11574.0,11641.0,0,0
2020-02-27T15:15:00+0530,11640.05,11641.15,11613.75,11619.95,0,0
2020-02-28T09:15:00+0530,11382.0,11382.0,11270.15,11291.05,0,0
2020-02-28T10:15:00+0530,11290.85,11315.05,11280.5,11283.85,0,0
2020-02-28T11:15:00+0530,11283.95,11311.05,11248.75,11256.25,0,0
2020-02-28T12:15:00+0530,11256.3,11317.95,11235.15,11290.45,0,0
2020-02-28T13:15:00+0530,11289.05,11311.4,11262.55,11271.25,0,0
2020-02-28T14:15:00+0530,11270.85,11281.8,11175.6,11197.3,0,0
2020-02-28T15:15:00+0530,11197.7,11226.05,11197.3,11217.4,0,0
2020-03-02T09:15:00+0530,11387.35,11432.8,11309.45,11330.15,0,0
2020-03-02T10:15:00+0530,11330.0,11376.2,11325.4,11356.8,0,0
2020-03-02T11:15:00+0530,11357.15,11407.75,11352.0,11383.45,0,0
2020-03-02T12:15:00+0530,11383.65,11392.4,11353.95,11369.4,0,0
2020-03-02T13:15:00+0530,11369.45,11419.1,11368.9,11396.0,0,0
2020-03-02T14:15:00+0530,11396.5,11398.5,11040.2,11049.8,0,0
2020-03-02T15:15:00+0530,11050.35,11163.2,11036.7,11149.2,0,0
2020-03-03T09:15:00+0530,11217.55,11316.8,11217.55,11274.55,0,0
2020-03-03T10:15:00+0530,11274.1,11280.55,11164.0,11198.0,0,0
2020-03-03T11:15:00+0530,11197.5,11218.75,11152.75,11190.45,0,0
2020-03-03T12:15:00+0530,11190.1,11259.0,11179.35,11199.6,0,0
2020-03-03T13:15:00+0530,11198.9,11298.0,11183.45,11276.0,0,0
2020-03-03T14:15:00+0530,11276.4,11341.7,11242.7,11297.8,0,0
2020-03-03T15:15:00+0530,11298.25,11329.85,11294.8,11329.15,0,0
2020-03-04T09:15:00+0530,11351.35,11354.95,11264.15,11301.0,0,0
2020-03-04T10:15:00+0530,11302.0,11303.15,11229.3,11242.35,0,0
2020-03-04T11:15:00+0530,11242.3,11267.55,11241.05,11258.45,0,0
2020-03-04T12:15:00+0530,11259.1,11276.75,11165.75,11171.15,0,0
2020-03-04T13:15:00+0530,11171.55,11194.05,11083.25,11124.6,0,0
2020-03-04T14:15:00+0530,11124.35,11278.5,11119.0,11258.5,0,0
2020-03-04T15:15:00+0530,11258.8,11274.5,11248.0,11256.3,0,0
2020-03-05T09:15:00+0530,11306.05,11338.8,11250.2,11272.6,0,0
2020-03-05T10:15:00+0530,11270.1,11367.25,11258.3,11346.6,0,0
2020-03-05T11:15:00+0530,11347.05,11382.05,11334.85,11368.65,0,0
2020-03-05T12:15:00+0530,11368.8,11388.15,11337.6,11364.5,0,0
2020-03-05T13:15:00+0530,11364.25,11369.75,11290.15,11307.3,0,0
2020-03-05T14:15:00+0530,11307.5,11327.75,11260.0,11261.75,0,0
2020-03-05T15:15:00+0530,11261.95,11267.1,11244.85,11258.0,0,0
2020-03-06T09:15:00+0530,10942.65,10981.2,10831.3,10935.5,0,0
2020-03-06T10:15:00+0530,10934.4,10941.8,10886.15,10896.1,0,0
2020-03-06T11:15:00+0530,10896.25,10926.5,10879.45,10914.5,0,0
2020-03-06T12:15:00+0530,10915.3,10990.7,10898.65,10980.4,0,0
2020-03-06T13:15:00+0530,10980.6,11034.5,10958.15,10979.4,0,0
2020-03-06T14:15:00+0530,10974.3,11030.5,10958.7,10995.55,0,0
2020-03-06T15:15:00+0530,10995.15,10998.65,10970.05,10981.0,0,0
2020-03-09T09:15:00+0530,10742.05,10743.7,10555.45,10578.05,0,0
2020-03-09T10:15:00+0530,10578.55,10594.4,10512.2,10545.0,0,0
2020-03-09T11:15:00+0530,10544.8,10558.25,10525.55,10554.35,0,0
2020-03-09T12:15:00+0530,10554.5,10566.5,10328.6,10353.3,0,0
2020-03-09T13:15:00+0530,10350.95,10420.2,10295.25,10417.5,0,0
2020-03-09T14:15:00+0530,10418.0,10513.5,10400.35,10465.15,0,0
2020-03-09T15:15:00+0530,10466.6,10468.6,10408.85,10457.6,0,0
2020-03-11T09:15:00+0530,10334.3,10528.25,10334.3,10423.85,0,0
2020-03-11T10:15:00+0530,10421.15,10440.75,10369.15,10409.85,0,0
2020-03-11T11:15:00+0530,10409.15,10496.1,10398.75,10462.45,0,0
2020-03-11T12:15:00+0530,10462.85,10544.6,10456.7,10512.5,0,0
2020-03-11T13:15:00+0530,10512.65,10544.75,10443.8,10486.0,0,0
2020-03-11T14:15:00+0530,10484.7,10533.9,10447.15,10453.1,0,0
2020-03-11T15:15:00+0530,10454.2,10465.7,10442.45,10454.1,0,0
2020-03-12T09:15:00+0530,10039.95,10039.95,9876.7,9910.9,0,0
2020-03-12T10:15:00+0530,9909.7,9912.05,9650.15,9734.05,0,0
2020-03-12T11:15:00+0530,9733.15,9783.2,9690.9,9716.95,0,0
2020-03-12T12:15:00+0530,9717.75,9838.5,9717.75,9771.15,0,0
2020-03-12T13:15:00+0530,9772.25,9824.1,9711.0,9711.0,0,0
2020-03-12T14:15:00+0530,9710.5,9728.8,9508.4,9568.3,0,0
2020-03-12T15:15:00+0530,9567.3,9651.5,9562.3,9630.65,0,0
2020-03-13T09:15:00+0530,9107.6,9114.0,8476.15,8555.15,0,0
2020-03-13T10:15:00+0530,8555.15,9749.05,8555.15,9560.25,0,0
2020-03-13T11:15:00+0530,9556.2,9729.95,9451.65,9700.2,0,0
2020-03-13T12:15:00+0530,9700.15,10124.85,9676.6,9998.3,0,0
2020-03-13T13:15:00+0530,9991.4,10156.85,9932.65,9970.55,0,0
2020-03-13T14:15:00+0530,9971.6,9987.85,9733.35,9971.65,0,0
2020-03-13T15:15:00+0530,9971.85,10027.1,9933.0,10020.45,0,0
2020-03-16T09:15:00+0530,9587.8,9587.8,9340.35,9512.95,0,0
2020-03-16T10:15:00+0530,9513.3,9601.75,9474.15,9528.7,0,0
2020-03-16T11:15:00+0530,9530.55,9567.05,9417.75,9436.4,0,0
2020-03-16T12:15:00+0530,9436.75,9479.7,9374.4,9434.95,0,0
2020-03-16T13:15:00+0530,9435.1,9472.95,9259.5,9261.25,0,0
2020-03-16T14:15:00+0530,9261.95,9316.55,9169.9,9174.65,0,0
2020-03-16T15:15:00+0530,9175.1,9210.15,9165.35,9200.05,0,0
2020-03-17T09:15:00+0530,9285.4,9372.9,9018.1,9335.75,0,0
